frameNr;sizeInBytes;eTimestamp;pTimestamp;quality;estimatedBitrate;isSender;
825;312503;1721399038769;1721399038777;0;0;false
830;313107;1721399038941;1721399038949;0;0;false
835;309603;1721399039113;1721399039122;0;0;false
840;314243;1721399039266;1721399039274;0;0;false
845;311419;1721399039438;1721399039444;0;0;false
850;310971;1721399039622;1721399039630;0;0;false
855;310487;1721399039768;1721399039777;0;0;false
860;310723;1721399039948;1721399039959;0;0;false
865;311847;1721399040111;1721399040121;0;0;false
870;310895;1721399040274;1721399040281;0;0;false
875;309003;1721399040442;1721399040450;0;0;false
880;311143;1721399040613;1721399040622;0;0;false
885;313811;1721399040768;1721399040777;0;0;false
890;309403;1721399040938;1721399040946;0;0;false
895;311887;1721399041110;1721399041117;0;0;false
900;309139;1721399041263;1721399041270;0;0;false
905;306743;1721399041434;1721399041442;0;0;false
910;310063;1721399041619;1721399041627;0;0;false
915;310991;1721399041773;1721399041783;0;0;false
920;309427;1721399041923;1721399041931;0;0;false
925;311023;1721399042083;1721399042091;0;0;false
930;311439;1721399042252;1721399042261;0;0;false
935;313691;1721399042406;1721399042414;0;0;false
940;317735;1721399042589;1721399042599;0;0;false
945;308343;1721399042747;1721399042756;0;0;false
950;275735;1721399042919;1721399042927;0;0;false
955;286291;1721399043071;1721399043078;0;0;false
960;293431;1721399043232;1721399043239;0;0;false
965;289579;1721399043412;1721399043418;0;0;false
970;283811;1721399043576;1721399043585;0;0;false
975;289779;1721399043738;1721399043747;0;0;false
980;296811;1721399043919;1721399043928;0;0;false
985;291631;1721399044075;1721399044082;0;0;false
990;290555;1721399044246;1721399044252;0;0;false
995;291095;1721399044416;1721399044424;0;0;false
1000;288687;1721399044578;1721399044587;0;0;false
1005;291167;1721399044755;1721399044765;0;0;false
1010;291879;1721399044910;1721399044918;0;0;false
1015;288419;1721399045080;1721399045087;0;0;false
1020;289267;1721399045236;1721399045244;0;0;false
1025;294715;1721399045420;1721399045428;0;0;false
1030;292783;1721399045583;1721399045591;0;0;false
1035;291823;1721399045745;1721399045753;0;0;false
1040;291963;1721399045905;1721399045916;0;0;false
1045;291643;1721399046107;1721399046116;0;0;false
1050;293239;1721399046240;1721399046248;0;0;false
1055;290535;1721399046407;1721399046416;0;0;false
1060;292807;1721399046595;1721399046604;0;0;false
1065;290431;1721399046739;1721399046747;0;0;false
1070;291559;1721399046919;1721399046927;0;0;false
1075;287323;1721399047071;1721399047077;0;0;false
1080;287967;1721399047231;1721399047238;0;0;false
1085;290363;1721399047402;1721399047409;0;0;false
1090;286947;1721399047578;1721399047587;0;0;false
1095;288999;1721399047744;1721399047751;0;0;false
1100;290427;1721399047908;1721399047917;0;0;false
1105;289807;1721399048079;1721399048086;0;0;false
1110;291391;1721399048237;1721399048243;0;0;false
1115;289935;1721399048404;1721399048413;0;0;false
1120;291959;1721399048593;1721399048603;0;0;false
1125;291927;1721399048742;1721399048749;0;0;false
1130;292087;1721399048916;1721399048924;0;0;false
1135;291819;1721399049067;1721399049074;0;0;false
1140;290655;1721399049239;1721399049245;0;0;false
1145;289211;1721399049426;1721399049434;0;0;false
1150;290639;1721399049582;1721399049589;0;0;false
1155;292899;1721399049745;1721399049752;0;0;false
1160;289811;1721399049907;1721399049915;0;0;false
1165;291147;1721399050072;1721399050079;0;0;false
1170;289423;1721399050231;1721399050237;0;0;false
1175;290103;1721399050415;1721399050422;0;0;false
1180;291779;1721399050584;1721399050594;0;0;false
1185;288739;1721399050740;1721399050748;0;0;false
1190;289407;1721399050894;1721399050901;0;0;false
1195;284967;1721399051050;1721399051057;0;0;false
1200;286427;1721399051204;1721399051211;0;0;false
1205;289487;1721399051391;1721399051400;0;0;false
1210;286391;1721399051561;1721399051570;0;0;false
1215;288111;1721399051717;1721399051726;0;0;false
1220;287923;1721399051888;1721399051897;0;0;false
1225;290603;1721399052042;1721399052049;0;0;false
1230;290531;1721399052212;1721399052219;0;0;false
1235;289259;1721399052378;1721399052387;0;0;false
1240;289387;1721399052549;1721399052558;0;0;false
